country_name,quarterly_GDP_growth,quarterly_inflation,quarterly_unemployment,quarterly_debt_GDP,household_saving_ratio,date
AU,0.34,1.2,5.68,38.47,5.645,23/7/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,24/7/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,25/7/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,26/7/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,27/7/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,28/7/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,29/7/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,30/7/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,31/7/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,1/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,2/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,3/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,4/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,5/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,6/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,7/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,8/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,9/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,10/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,11/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,12/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,13/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,14/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,15/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,16/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,17/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,18/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,19/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,20/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,21/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,22/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,23/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,24/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,25/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,26/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,27/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,28/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,29/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,30/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,31/8/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,1/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,2/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,3/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,4/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,5/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,6/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,7/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,8/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,9/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,10/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,11/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,12/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,13/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,14/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,15/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,16/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,17/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,18/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,19/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,20/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,21/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,22/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,23/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,24/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,25/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,26/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,27/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,28/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,29/9/2009 00:00:00
AU,0.34,1.2,5.68,38.47,5.645,30/9/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,1/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,2/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,3/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,4/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,5/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,6/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,7/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,8/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,9/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,10/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,11/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,12/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,13/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,14/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,15/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,16/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,17/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,18/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,19/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,20/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,21/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,22/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,23/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,24/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,25/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,26/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,27/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,28/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,29/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,30/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,31/10/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,1/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,2/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,3/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,4/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,5/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,6/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,7/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,8/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,9/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,10/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,11/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,12/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,13/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,14/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,15/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,16/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,17/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,18/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,19/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,20/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,21/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,22/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,23/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,24/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,25/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,26/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,27/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,28/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,29/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,30/11/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,1/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,2/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,3/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,4/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,5/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,6/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,7/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,8/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,9/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,10/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,11/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,12/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,13/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,14/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,15/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,16/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,17/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,18/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,19/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,20/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,21/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,22/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,23/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,24/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,25/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,26/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,27/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,28/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,29/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,30/12/2009 00:00:00
AU,0.81,2.1,5.56,38.47,5.645,31/12/2009 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,1/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,2/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,3/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,4/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,5/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,6/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,7/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,8/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,9/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,10/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,11/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,12/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,13/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,14/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,15/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,16/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,17/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,18/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,19/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,20/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,21/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,22/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,23/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,24/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,25/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,26/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,27/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,28/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,29/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,30/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,31/1/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,1/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,2/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,3/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,4/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,5/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,6/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,7/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,8/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,9/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,10/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,11/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,12/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,13/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,14/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,15/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,16/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,17/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,18/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,19/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,20/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,21/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,22/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,23/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,24/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,25/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,26/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,27/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,28/2/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,1/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,2/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,3/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,4/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,5/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,6/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,7/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,8/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,9/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,10/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,11/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,12/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,13/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,14/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,15/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,16/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,17/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,18/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,19/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,20/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,21/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,22/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,23/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,24/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,25/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,26/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,27/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,28/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,29/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,30/3/2010 00:00:00
AU,0.46,2.9,5.33,41.52,7.363,31/3/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,1/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,2/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,3/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,4/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,5/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,6/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,7/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,8/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,9/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,10/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,11/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,12/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,13/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,14/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,15/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,16/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,17/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,18/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,19/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,20/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,21/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,22/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,23/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,24/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,25/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,26/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,27/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,28/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,29/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,30/4/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,1/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,2/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,3/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,4/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,5/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,6/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,7/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,8/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,9/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,10/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,11/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,12/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,13/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,14/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,15/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,16/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,17/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,18/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,19/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,20/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,21/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,22/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,23/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,24/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,25/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,26/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,27/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,28/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,29/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,30/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,31/5/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,1/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,2/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,3/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,4/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,5/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,6/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,7/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,8/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,9/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,10/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,11/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,12/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,13/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,14/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,15/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,16/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,17/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,18/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,19/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,20/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,21/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,22/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,23/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,24/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,25/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,26/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,27/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,28/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,29/6/2010 00:00:00
AU,0.59,3.1,5.29,41.52,7.363,30/6/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,1/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,2/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,3/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,4/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,5/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,6/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,7/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,8/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,9/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,10/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,11/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,12/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,13/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,14/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,15/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,16/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,17/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,18/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,19/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,20/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,21/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,22/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,23/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,24/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,25/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,26/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,27/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,28/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,29/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,30/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,31/7/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,1/8/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,2/8/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,3/8/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,4/8/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,5/8/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,6/8/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,7/8/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,8/8/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,9/8/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,10/8/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,11/8/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,12/8/2010 00:00:00
AU,0.70,2.9,5.13,41.52,7.363,13/8/2010 00:00:00
